Date,Update ID,Update URL,Update title,Update description,Update outbound URL,Update content text,Update submitted image URL,Update share media category,Impressions,Clicks,Likes,Comments,Shares,Engagements,Engagement rate (%)
2021-04-22,6790947181089173504,https://www.linkedin.com/feed/update/urn:li:share:6790947181089173504,EXPLORE Data Science Academy launches its online courses in Nigeria,The EXPLORE Data Science Academy is the largest data science academy in Africa. It is led by top South African academics and practitioners with decades of experience in teaching and real-world problem solving.,https://techeconomy.ng/2021/04/explore-data-science-academy-launches-its-online-courses-in-nigeria/,"""We have always cherished the goal of training young data scientists in other African countries and now, after four years of perfecting our training methods at home, we are ready to spread our wings into key African countries."" - shaun dippnall, CEO Explore Data Science Academy
https://lnkd.in/gvH4i-U",https://media.licdn.com/dms/image/sync/C5627AQHdlIwPc_Ya9Q/articleshare-shrink_800/0/1619080107202?e=1682553600&v=beta&t=U4959WRGRXcAIzezXw4DvElbDLYFEobUbLFM3zJGc4k,ARTICLE,15,0,14,0,2,16,106.67
2021-04-23,6791246917457244160,https://www.linkedin.com/feed/update/urn:li:share:6791246917457244160,South Africa’s Training Platform Explore Data Science Academy (EDSA) Launches its Online Courses in Nigeria,"South Africa’s data science training institute, the Explore Data Science Academy (EDSA), will soon offer its range of online data science",https://innovation-village.com/south-africas-training-platform-explore-data-science-academy-edsa-launches-its-online-courses-in-nigeria/,"We're excited to have launched in Nigeria:

https://lnkd.in/eBX3cXY",https://media.licdn.com/dms/image/sync/C4E27AQGPw4M1xPcGlQ/articleshare-shrink_1280_800/0/1681392801408?e=1682553600&v=beta&t=YzXF_S870N1lFb95_6F76iJppQGSt9uFwvTtpBYK2eE,ARTICLE,23,0,37,2,1,40,173.91
2021-04-29,6793498942286917632,https://www.linkedin.com/feed/update/urn:li:share:6793498942286917632,"Explore Data Science Academy will be part of the broadcast this coming Friday, 30 April, at 21h30 on eNCA.

#datascience #machinelearning #broadcast ",,https://media.licdn.com/dms/image/C4D22AQFtcnv3uWxI0Q/feedshare-shrink_2048_1536/0/1619696363164?e=1684972800&v=beta&t=AOhzsM4VYMW_eE6npAxvSSMePrkOo0ce477P0SaBHL4,"Explore Data Science Academy will be part of the broadcast this coming Friday, 30 April, at 21h30 on eNCA.

#datascience #machinelearning #broadcast ",https://media.licdn.com/dms/image/C4D22AQFtcnv3uWxI0Q/feedshare-shrink_2048_1536/0/1619696363164?e=1684972800&v=beta&t=AOhzsM4VYMW_eE6npAxvSSMePrkOo0ce477P0SaBHL4,IMAGE,30,0,22,1,1,24,80
2021-04-30,6793839169195003905,https://www.linkedin.com/feed/update/urn:li:share:6793839169195003905,World leading data science institute expands to Africa - CajNews Zimbabwe,"from TINTSWALO BALOYI in Johannesburg, South AfricaJOHANNESBURG, (CAJ News) – EXPLORE Data Science Academy (EDSA), South Africa’s world-leading data science training institute, will soon offer its range of online data science and data engineering...",https://www.cajnews.co.zw/world-leading-data-science-institute-expands-to-africa/,"The news is spreading all over Africa. Read about our expansion into Nigeria in this article posted by CAJ News (Zimbabwe).

https://lnkd.in/dcEntfG

#africa #nigeria #datascience #technews",https://media.licdn.com/dms/image/sync/C4D27AQGowgu2vdhsnQ/articleshare-shrink_800/0/1619777358282?e=1682553600&v=beta&t=WMlebe1S6b2COWsch2rwMS5Zt9hXgcNRX7McC21NowA,ARTICLE,20,0,27,0,2,29,145
2021-05-03,6795002344389009408,https://www.linkedin.com/feed/update/urn:li:share:6795002344389009408,"If you are new to machine learning, this is an amazing article to read. It outlines different machine learning algorithms and explains when or where to use each model.

https://lnkd.in/dRqcYNi

Image credit to the author of the article referenced.
#machinelearning #datascience",,https://media.licdn.com/dms/image/C4D22AQFKpSV4bjuVug/feedshare-shrink_2048_1536/0/1620054802551?e=1684972800&v=beta&t=ldmwrn72-OuAGBivCYVBn85CcKLVe7LvZNunJF_j168,"If you are new to machine learning, this is an amazing article to read. It outlines different machine learning algorithms and explains when or where to use each model.

https://lnkd.in/dRqcYNi

Image credit to the author of the article referenced.
#machinelearning #datascience",https://media.licdn.com/dms/image/C4D22AQFKpSV4bjuVug/feedshare-shrink_2048_1536/0/1620054802551?e=1684972800&v=beta&t=ldmwrn72-OuAGBivCYVBn85CcKLVe7LvZNunJF_j168,IMAGE,25,1,8,0,2,11,44
2021-05-04,6795332021381029889,https://www.linkedin.com/feed/update/urn:li:share:6795332021381029889,Stuff | 30 April 2021,"Join Toby Shapshak for a new technology show, Stuff on eNCA that promises to inform, entertain and upskill you.",https://www.enca.com/shows/stuff-30-april-2021,"You can listen to the part on Explore Data Science Academy here for those who missed the broadcast on Friday evening.   

https://lnkd.in/dpWdYNb (Part I)",https://media.licdn.com/dms/image/sync/C4D27AQF7izEOtBkpyA/articleshare-shrink_1280_800/0/1681392801070?e=1682553600&v=beta&t=w-RBDzT7n2vdYi7cxKEuMcxfsUvNfhOLOj-52CVfdEc,ARTICLE,23,0,8,1,0,9,39.13
2021-05-05,6795729700858712065,https://www.linkedin.com/feed/update/urn:li:share:6795729700858712065,"This website (https://lnkd.in/ebJR93x), by Afshine Amidi and Shervine Amidi, provides cheat sheets on the various branches of machine learning in an easily understandable format. 

Go and have a look, especially the one on tips and tricks. This image is referenced from there. 

#machinelearning #cheatsheets #tipsandtricks",,https://media.licdn.com/dms/image/C4E22AQGN22U197iM0g/feedshare-shrink_2048_1536/0/1620228216765?e=1684972800&v=beta&t=xWbDFpGAPAWqMmyQZaI2Iv5qlKHfH31Nms-FydCtlRE,"This website (https://lnkd.in/ebJR93x), by Afshine Amidi and Shervine Amidi, provides cheat sheets on the various branches of machine learning in an easily understandable format. 

Go and have a look, especially the one on tips and tricks. This image is referenced from there. 

#machinelearning #cheatsheets #tipsandtricks",https://media.licdn.com/dms/image/C4E22AQGN22U197iM0g/feedshare-shrink_2048_1536/0/1620228216765?e=1684972800&v=beta&t=xWbDFpGAPAWqMmyQZaI2Iv5qlKHfH31Nms-FydCtlRE,IMAGE,29,0,27,2,1,30,103.45
2021-05-11,6797929476870152192,https://www.linkedin.com/feed/update/urn:li:share:6797929476870152192,"We often use the ROC curve and AUC as an evaluation metric for a classification problem, but what do these values actually mean when calculating it?

This blog clearly explains the ROC curve, followed by the area under the curve, the AUC.

https://lnkd.in/d3-KSnE

#machinelearning #datascience 
",,https://media.licdn.com/dms/image/C4D22AQFWPg8lHAO9Kw/feedshare-shrink_2048_1536/0/1620752685418?e=1684972800&v=beta&t=EYXybKCLf7s6b5kl9MpQIxY_TxRZqzMzbf_nKs20Epg,"We often use the ROC curve and AUC as an evaluation metric for a classification problem, but what do these values actually mean when calculating it?

This blog clearly explains the ROC curve, followed by the area under the curve, the AUC.

https://lnkd.in/d3-KSnE

#machinelearning #datascience 
",https://media.licdn.com/dms/image/C4D22AQFWPg8lHAO9Kw/feedshare-shrink_2048_1536/0/1620752685418?e=1684972800&v=beta&t=EYXybKCLf7s6b5kl9MpQIxY_TxRZqzMzbf_nKs20Epg,IMAGE,23,0,25,2,2,29,126.09
2021-05-13,6798509785646952448,https://www.linkedin.com/feed/update/urn:li:share:6798509785646952448,Free Data Sets for Data Science Projects – Dataquest,"A collection of the best places to find free data sets for data visualization, data cleaning, machine learning, and data processing projects.",https://www.dataquest.io/blog/free-datasets-for-projects/,"Having a portfolio of what you can do as a data scientist can definitely advance your job prospects. However, the starting point in building your portfolio to display your skills in data cleaning, visualisation and machine learning will always be finding the right dataset. 
This article lists 21 places where you can find datasets for data science projects. So go and have a look and start working on your portfolio. 

https://lnkd.in/e83mymW 
#datascience #datavisualization #machinelearning #data",https://media.licdn.com/dms/image/sync/C4D27AQEKM0zy1m386w/articleshare-shrink_1280_800/0/1681494573899?e=1682553600&v=beta&t=ZE0TmfQWBfJAIPZy-7N7KQUchAOZYFL6qXUGMhBCNXc,ARTICLE,30,0,26,1,2,29,96.67
2021-05-21,6801450156349788160,https://www.linkedin.com/feed/update/urn:li:share:6801450156349788160,"But what is a Neural Network? | Deep learning, chapter 1",Home page: https://www.3blue1brown.com/ Help fund future projects: https://www.patreon.com/3blue1brown Additional funding for this project provided by Amplify Partners An equally valuable form of support is to simply share some of the videos. Special...,https://www.youtube.com/watch?v=aircAruvnKk&list=RDCMUCYO_jab_esuFRV4b17AJtAw&index=12,"Are you ready to dive into Neural Networks after our post earlier this week of the Neural Network glossary?

Have a look at this video by 3Blue1Brown on what Neural Network is: https://lnkd.in/dhH5nra

#deeplearning #neuralnetworks #learndatascience ",https://media.licdn.com/dms/image/sync/C4E27AQGzV1vW7SZL1w/articleshare-shrink_1280_800/0/1680765918512?e=1682553600&v=beta&t=wNZ_l2Ibj3eoxf-vqOZzIzD59gztKbuzKvAvEkCvrRg,ARTICLE,29,2,11,0,2,15,51.72
2021-05-25,6802925803572088833,https://www.linkedin.com/feed/update/urn:li:share:6802925803572088833,65 Free Data Science Resources for Beginners,"65 free data science resources we've hand-picked and annotated for beginners. Learn programming, business analytics, machine learning, and more.",https://elitedatascience.com/data-science-resources,"Are you interested in learning Data Science but not sure where to start? 

This article contains a list of free resources broken up into different skills: https://lnkd.in/dFF2ivw

Have a look and start your Data Science journey today.

#datascience #learndatascience ",https://media.licdn.com/dms/image/sync/D4D27AQGGzgVYvPzY8A/articleshare-shrink_1280_800/0/1681556640004?e=1682553600&v=beta&t=QJI97VIZuJA5Nirqo_6pE0-ieGmSpTqgu_4PP3lfJG0,ARTICLE,23,0,24,3,1,28,121.74
2021-05-26,6803300373776891904,https://www.linkedin.com/feed/update/urn:li:share:6803300373776891904,How to Transition into Data Science from Different Backgrounds?,Are you looking to transition into data science? We list down 8 ways to transition into data science from different backgrounds.,https://www.analyticsvidhya.com/blog/2020/11/how-to-transition-data-science-different-backgrounds/,"Do you want to transition to a career in Data Science but not sure if it is possible? This article outlines how you can transition into Data Science from eight different backgrounds. 

https://lnkd.in/dbwQF-t

#datascience #careerchange ",https://media.licdn.com/dms/image/sync/C5627AQHN2zItyXSgtw/articleshare-shrink_1280_800/0/1680938544069?e=1682553600&v=beta&t=VnF97_6iF3S18LK795PnnA-kgJSMMF8-CCYFYRjU9xg,ARTICLE,28,0,22,6,4,32,114.29
2021-05-31,6805016999257747456,https://www.linkedin.com/feed/update/urn:li:share:6805016999257747456,Training the Neural Network,,https://www.youtube.com/watch?v=WjhXUDK5sXI,"During the month of May we have posted quite a few resources related to Neural Networks. Today we would like to share a piece of content we have created in-house on Training the Neural Network. Please have a look at the following video and let us know what you think. 

https://lnkd.in/duiEQTR

#deeplearning #neuralnetworks #datascience ",https://media.licdn.com/dms/image/sync/C4E27AQG3-qy_zoIJBA/articleshare-shrink_1280_800/0/1681392800164?e=1682553600&v=beta&t=0gS9Pvua4ZQ-tw9kP5W4EGa1PJKubQ537CkIXm3_1kA,ARTICLE,26,0,9,0,0,9,34.62
2021-06-02,6805823099632668672,https://www.linkedin.com/feed/update/urn:li:ugcPost:6805823099632668672,"In 2020, Python was the most popular data science programming language. So if you want to learn data science, a good first step would be to learn Python.

Here is an excellent cheat sheet on Python by Real Python to get you started.

#datascience #python #resources
",,,"In 2020, Python was the most popular data science programming language. So if you want to learn data science, a good first step would be to learn Python.

Here is an excellent cheat sheet on Python by Real Python to get you started.

#datascience #python #resources
",,,45,17,33,0,3,53,117.78
2021-06-04,6806548637175308288,https://www.linkedin.com/feed/update/urn:li:ugcPost:6806548637175308288,"EXPLORE is looking for a few talented individuals to join the content creation team. Have a look at the job specifications for each role on the attached PDF:

1) Senior Data Science Content Creator (page 1 - 2)
2) Data Science Content Creator (page 3 - 4)
3) Motion Graphic Designer (page 5 - 6)

#datascience #jointheteam",,,"EXPLORE is looking for a few talented individuals to join the content creation team. Have a look at the job specifications for each role on the attached PDF:

1) Senior Data Science Content Creator (page 1 - 2)
2) Data Science Content Creator (page 3 - 4)
3) Motion Graphic Designer (page 5 - 6)

#datascience #jointheteam",,,43,9,32,0,7,48,111.63
2021-06-10,6808647687739600896,https://www.linkedin.com/feed/update/urn:li:share:6808647687739600896,Fast track your career by upskilling to data science and data engineering,"Data exists in vast quantities in every business. Statista for example, estimates the total amount of data created, captured, copied, and consumed in the world is forecast to increase rapidly, from 59 zettabytes in 2020 to 149 zettabytes in 2024. This...",https://www.fenews.co.uk/featured-article/69792-fast-track-your-career-by-upskilling-to-data-science-and-data-engineering,https://lnkd.in/dXpdY2s,https://media.licdn.com/dms/image/sync/C5627AQFDE31kpzfcqg/articleshare-shrink_800/0/1622867829235?e=1682553600&v=beta&t=eJy_W85h6RE4jRfCHKiwshe3adbkDfEXGiC6mH8Ew4Y,ARTICLE,32,0,14,1,1,16,50
2021-06-11,6809065183999205376,https://www.linkedin.com/feed/update/urn:li:ugcPost:6809065183999205376,"Explore Data Science Academy is looking for some talent to join the team. Please share this amazing opportunity. 

#motiongraphicsdesigner",,,"Explore Data Science Academy is looking for some talent to join the team. Please share this amazing opportunity. 

#motiongraphicsdesigner",,,25,2,6,0,0,8,32
2021-06-15,6810478196878778368,https://www.linkedin.com/feed/update/urn:li:share:6810478196878778368,The Ultimate NumPy Tutorial for Data Science Beginners,"In this article, learn to implement the fundamental functions of one of the most widely used Python library - NumPy!",https://www.analyticsvidhya.com/blog/2020/04/the-ultimate-numpy-tutorial-for-data-science-beginners/,"NumPy is one of the most important Python libraries for a data scientist. This article covers the basics of NumPy and is an excellent introduction to using this library.

https://lnkd.in/gf7bjxD

#datascience #numpy #learning #python",https://media.licdn.com/dms/image/sync/C4D27AQHgQzLOYaEYug/articleshare-shrink_1280_800/0/1681146320940?e=1682553600&v=beta&t=kWy7BZWk51zqB7xTkX6SZ7xUaTfDqVS7AAZOpSfmyUc,ARTICLE,30,0,20,0,0,20,66.67
